Date,Open,High,Low,Close,Volume,Adj Close
1984-04-02,159.18,159.87,154.12,155.48,90978000,155.48
1984-03-26,156.86,160.46,156.31,159.18,80134000,159.18
1984-03-19,159.27,159.27,156.02,156.86,80958000,156.86
1984-03-12,154.35,160.45,154.35,159.27,92368000,159.27
1984-03-05,159.24,159.24,153.77,154.35,79468000,154.35
1984-02-27,157.51,159.90,156.41,159.24,94648000,159.24
1984-02-21,155.71,157.51,152.13,157.51,91202500,157.51
1984-02-13,156.30,157.48,154.13,155.74,84696000,155.74
1984-02-06,160.91,160.91,154.30,156.30,106806000,156.30
1984-01-30,164.40,164.67,160.82,160.91,108832000,160.91
1984-01-23,166.21,167.12,163.07,163.94,102670000,163.94
1984-01-16,167.02,168.34,165.87,166.21,97450000,166.21
1984-01-09,169.18,169.54,166.64,167.02,103306000,167.02
1984-01-03,164.93,169.31,163.98,169.28,120475000,169.28
1983-12-27,163.22,165.84,163.22,164.93,76965000,164.93
1983-12-19,162.34,164.18,161.64,163.22,87194000,163.22
1983-12-12,165.13,165.63,161.58,162.39,85120000,162.39
1983-12-05,165.44,166.34,164.50,165.08,95700000,165.08
1983-11-28,167.20,168.07,165.25,165.44,99946000,165.44
1983-11-21,165.04,167.26,165.00,167.18,95297500,167.18
1983-11-14,166.29,167.58,164.50,165.09,83424000,165.09
1983-11-07,162.42,166.30,161.63,166.29,76080000,166.29
1983-10-31,163.37,165.21,162.22,162.44,83312000,162.44
1983-10-24,165.85,167.15,163.23,163.37,81654000,163.37
1983-10-17,169.85,171.18,164.98,165.95,90848000,165.95
1983-10-10,170.77,172.65,169.13,169.86,72308000,169.86
1983-10-03,165.99,171.10,164.93,170.80,98222000,170.80
1983-09-26,169.53,170.41,165.63,166.07,77582000,166.07
1983-09-19,166.27,170.17,166.26,169.51,94038000,169.51
1983-09-12,166.95,169.20,164.17,166.25,81462000,166.25
1983-09-06,165.20,168.48,165.03,166.92,84745000,166.92
1983-08-29,162.14,165.07,160.97,165.00,66324000,165.00
1983-08-22,164.18,165.64,159.96,162.14,69442000,162.14
1983-08-15,162.22,165.91,162.22,163.98,76802000,163.98
1983-08-08,161.73,162.60,158.50,162.16,75650000,162.16
1983-08-01,162.34,163.44,159.63,161.74,80152000,161.74
1983-07-25,167.67,170.72,161.50,162.56,87580000,162.56
1983-07-18,164.28,169.80,163.30,168.89,84626000,168.89
1983-07-11,167.09,168.11,164.03,164.29,69478000,164.29
1983-07-05,166.55,169.15,165.80,167.08,79160000,167.08
1983-06-27,170.40,170.46,165.43,168.64,75018000,168.64
1983-06-20,169.13,171.60,168.25,170.41,93564000,170.41
1983-06-13,162.70,169.64,162.70,169.13,100002000,169.13
1983-06-06,164.43,165.09,160.80,162.68,87746000,162.68
1983-05-31,164.44,164.79,161.33,164.42,82807500,164.42
1983-05-23,162.06,166.39,160.29,164.46,97426000,164.46
1983-05-16,164.90,165.18,161.25,162.14,82390000,162.14
1983-05-09,166.10,166.46,163.82,164.91,92934000,164.91
1983-05-02,164.41,166.99,160.80,166.10,103094000,166.10
1983-04-25,160.43,164.43,158.07,164.43,99932000,164.43
1983-04-18,158.75,161.08,158.41,160.42,97690000,160.42
1983-04-11,152.87,158.75,152.87,158.75,88322000,158.75
1983-04-04,152.92,153.92,150.17,152.85,71430000,152.85
1983-03-28,152.67,155.02,151.42,152.96,75045000,152.96
1983-03-21,149.82,153.78,149.32,152.67,83284000,152.67
1983-03-14,151.28,151.62,149.12,149.90,70654000,149.90
1983-03-07,153.67,154.01,150.65,151.24,82066000,151.24
1983-02-28,149.74,154.16,147.81,153.67,101094000,153.67
1983-02-22,148.01,150.88,145.40,149.74,95592500,149.74
1983-02-14,147.71,149.41,143.84,148.00,79226000,148.00
1983-02-07,146.14,148.81,144.09,147.65,85468000,147.65
1983-01-31,144.51,146.14,141.90,146.14,78600000,146.14
1983-01-24,143.84,145.47,139.10,144.51,84374000,144.51
1983-01-17,146.65,147.90,143.25,143.85,81678000,143.85
1983-01-10,145.19,148.36,144.58,146.65,94700000,146.65
1983-01-03,140.65,146.46,138.08,145.18,97340000,145.18
1982-12-27,139.73,142.34,139.72,140.64,55320000,140.64
1982-12-20,137.49,139.94,136.07,139.72,71642500,139.72
1982-12-13,139.57,142.50,134.79,137.49,78448000,137.49
1982-12-06,138.70,143.68,138.01,139.57,93936000,139.57
1982-11-29,134.89,140.37,133.69,138.69,82308000,138.69
1982-11-22,137.03,137.10,132.89,134.88,63477500,134.88
1982-11-15,139.54,139.54,134.05,137.02,82836000,137.02
1982-11-08,142.12,144.36,139.53,139.53,94638000,139.53
1982-11-01,133.72,143.99,133.22,142.16,112242000,142.16
1982-10-25,138.81,138.81,131.50,133.72,83178000,133.72
1982-10-18,133.59,140.40,133.59,138.83,101380000,138.83
1982-10-11,131.06,137.97,131.06,133.57,118492000,133.57
1982-10-04,121.97,131.11,120.56,131.05,97662000,131.05
1982-09-27,123.32,124.16,120.14,121.97,60180000,121.97
1982-09-20,122.54,126.43,121.48,123.32,75490000,123.32
1982-09-13,120.94,124.88,120.25,122.55,71024000,122.55
1982-09-07,122.68,123.22,120.27,120.97,72772500,120.97
1982-08-30,117.05,123.64,115.79,122.68,86880000,122.68
1982-08-23,113.02,120.26,112.65,117.11,109980000,117.11
1982-08-16,103.86,113.02,103.86,113.02,91026000,113.02
1982-08-09,103.69,103.85,102.20,103.85,50216000,103.85
1982-08-02,107.71,109.43,103.67,103.71,54148000,103.71
1982-07-26,110.66,111.16,106.62,107.09,46452000,107.09
1982-07-19,111.75,112.39,110.35,111.17,56402000,111.17
1982-07-12,109.48,111.48,108.89,111.07,63770000,111.07
1982-07-06,107.27,108.97,105.57,108.83,55102500,108.83
1982-06-28,109.30,111.00,107.60,107.65,48926000,107.65
1982-06-21,107.28,110.92,107.01,109.14,52594000,109.14
1982-06-14,110.50,111.22,107.07,107.28,48876000,107.28
1982-06-07,109.59,111.48,108.53,111.24,53356000,111.24
1982-06-01,111.97,112.48,110.02,110.09,45857500,110.09
1982-05-24,114.46,115.51,111.66,111.88,44480000,111.88
1982-05-17,117.62,118.02,114.37,114.89,47400000,114.89
1982-05-10,119.08,119.92,118.01,118.01,53664000,118.01
1982-05-03,115.96,119.89,115.91,119.47,59748000,119.47
1982-04-26,118.94,119.33,116.07,116.44,53408000,116.44
1982-04-19,116.81,118.64,114.83,118.64,61442000,118.64
1982-04-12,116.22,117.70,114.80,116.81,48384000,116.81
1982-04-05,115.12,116.94,113.70,116.22,50855000,116.22
1982-03-29,111.94,115.79,110.90,115.12,48240000,115.12
1982-03-22,110.71,114.51,110.71,111.94,53698000,111.94
1982-03-15,108.61,111.59,107.47,110.61,48338000,110.61
1982-03-08,109.34,111.06,104.46,108.61,61078000,108.61
1982-03-01,113.11,114.80,108.31,109.34,65764000,109.34
1982-02-22,113.22,114.90,110.03,113.11,56242000,113.11
1982-02-16,114.38,115.09,112.06,113.22,52172500,113.22
1982-02-08,117.04,117.04,112.82,114.38,46668000,114.38
1982-02-01,119.81,119.81,114.88,117.26,49790000,117.26
1982-01-25,115.38,121.38,113.63,120.40,55638000,120.40
1982-01-18,116.33,118.15,114.29,115.38,46366000,115.38
1982-01-11,119.55,120.34,114.07,116.33,47416000,116.33
1982-01-04,122.55,123.72,117.70,119.55,44248000,119.55
1981-12-28,122.54,123.42,121.04,122.55,36840000,122.55
1981-12-21,124.00,124.71,121.57,122.54,39115000,122.54
1981-12-14,124.37,124.87,121.73,124.00,45962000,124.00
1981-12-07,126.26,126.91,123.52,124.93,45708000,124.93
1981-11-30,125.09,127.32,123.63,126.26,48976000,126.26
1981-11-23,121.71,125.71,120.76,125.09,47447500,125.09
1981-11-16,121.64,122.59,119.13,121.71,47562000,121.71
1981-11-09,122.67,124.71,121.06,121.67,49088000,121.67
1981-11-02,122.35,126.00,121.85,122.67,53460000,122.67
1981-10-26,118.60,122.53,116.81,121.89,47796000,121.89
1981-10-19,119.19,121.94,117.58,118.60,44846000,118.60
1981-10-12,121.45,122.37,118.01,119.19,38856000,119.19
1981-10-05,119.36,123.28,118.08,121.45,48786000,121.45
1981-09-28,112.77,120.16,110.19,119.36,49592000,119.36
1981-09-21,116.26,118.19,111.64,112.77,49474000,112.77
1981-09-14,121.61,122.00,115.18,116.26,42386000,116.26
1981-09-08,120.07,122.18,116.85,121.61,45212500,121.61
1981-08-31,124.08,125.58,119.24,120.07,41506000,120.07
1981-08-24,128.59,128.59,122.85,124.08,44650000,124.08
1981-08-17,132.49,133.02,128.70,129.23,40688000,129.23
1981-08-10,131.75,135.18,130.83,132.49,45932000,132.49
1981-08-03,130.92,134.04,129.42,131.75,44768000,131.75
1981-07-27,128.46,131.78,128.28,130.92,40084000,130.92
1981-07-20,130.60,130.60,125.96,128.46,43138000,128.46
1981-07-13,129.37,131.60,128.14,130.76,42814000,130.76
1981-07-06,128.64,130.43,126.39,129.37,45922000,129.37
1981-06-29,132.56,133.50,127.84,128.64,43415000,128.64
1981-06-22,132.27,134.30,131.10,132.56,44688000,132.56
1981-06-15,133.49,135.67,130.49,132.27,54286000,132.27
1981-06-08,132.22,135.09,130.94,133.49,51940000,133.49
1981-06-01,132.59,134.62,128.77,132.22,53384000,132.22
1981-05-26,131.33,134.92,130.64,132.59,53142500,132.59
1981-05-18,132.17,133.65,130.42,131.33,42926000,131.33
1981-05-11,131.66,133.21,128.78,132.17,41778000,132.17
1981-05-04,131.78,132.69,128.93,131.66,44196000,131.66
1981-04-27,135.14,136.56,131.43,132.72,51792000,132.72
1981-04-20,134.70,136.38,132.72,135.14,59232000,135.14
1981-04-13,134.51,135.82,131.58,134.70,51800000,134.70
1981-04-06,135.49,136.23,132.59,134.51,50676000,134.51
1981-03-30,134.65,137.72,133.51,135.49,48122000,135.49
1981-03-23,134.08,138.38,133.41,134.65,57580000,134.65
1981-03-16,133.11,136.09,132.10,134.08,59204000,134.08
1981-03-09,129.85,135.53,128.72,133.11,54622000,133.11
1981-03-02,131.27,132.96,128.56,129.85,46604000,129.85
1981-02-23,126.58,132.02,125.69,131.27,48554000,131.27
1981-02-17,126.98,129.25,124.66,126.58,40470000,126.58
1981-02-09,130.60,131.39,126.04,126.98,36996000,126.98
1981-02-02,129.48,131.81,125.82,130.60,45336000,130.60
1981-01-26,130.23,132.41,128.57,129.55,38732000,129.55
1981-01-19,134.77,135.86,129.00,130.23,38902000,130.23
1981-01-12,133.48,135.91,131.69,134.77,42788000,134.77
1981-01-05,136.34,140.32,131.71,133.48,64908000,133.48
1980-12-29,136.57,137.51,134.04,136.34,36472500,136.34
1980-12-22,133.70,137.48,132.88,136.57,38207500,136.57
1980-12-15,129.23,135.90,128.33,133.70,50494000,133.70
1980-12-08,133.19,133.19,125.32,129.23,51244000,129.23
1980-12-01,140.52,140.66,132.91,134.03,49422000,134.03
1980-11-24,139.11,141.96,136.36,140.52,49135000,140.52
1980-11-17,137.15,141.76,134.90,139.11,61200000,139.11
1980-11-10,129.18,138.96,128.19,137.15,55342000,137.15
1980-11-03,127.47,135.65,127.23,129.18,52215000,129.18
1980-10-27,129.85,129.94,125.29,127.47,38220000,127.47
1980-10-20,131.52,134.01,128.04,129.85,45088000,129.85
1980-10-13,130.29,135.88,129.37,131.52,47564000,131.52
1980-10-06,129.35,132.88,129.35,130.29,47008000,130.29
1980-09-29,125.41,130.44,122.87,129.33,45818000,129.33
1980-09-22,129.25,132.17,125.29,126.35,54672000,126.35
1980-09-15,125.54,130.38,124.09,129.25,56616000,129.25
1980-09-08,124.88,126.75,121.94,125.54,45978000,125.54
1980-09-02,122.38,127.70,121.79,124.88,46170000,124.88
1980-08-25,126.02,126.29,121.06,122.38,38900000,122.38
1980-08-18,125.28,127.78,121.91,126.02,47072000,126.02
1980-08-11,123.61,126.61,122.49,125.72,47314000,125.72
1980-08-04,121.21,125.23,119.42,123.61,50558000,123.61
1980-07-28,120.78,123.93,119.40,121.21,47856000,121.21
1980-07-21,122.04,123.90,119.94,120.78,43908000,120.78
1980-07-14,117.84,123.19,117.45,122.04,52490000,122.04
1980-07-07,117.46,119.52,116.29,117.84,44484000,117.84
1980-06-30,116.00,117.80,113.54,117.46,38607500,117.46
1980-06-23,114.06,117.98,113.35,116.00,39326000,116.00
1980-06-16,115.81,117.16,113.12,114.06,38990000,114.06
1980-06-09,113.20,117.01,112.68,115.81,42366000,115.81
1980-06-02,111.24,114.38,109.77,113.20,39268000,113.20
1980-05-27,110.62,112.72,108.87,111.24,39052500,111.24
1980-05-19,107.35,111.37,106.51,110.62,36886000,110.62
1980-05-12,104.72,107.99,103.50,107.35,35470000,107.35
1980-05-05,105.58,108.12,104.18,104.72,37282000,104.72
1980-04-28,105.16,106.86,104.50,105.58,29982000,105.58
1980-04-21,100.55,105.57,98.95,105.16,36496000,105.16
1980-04-14,103.79,104.42,99.97,100.55,29822000,100.55
1980-04-07,102.15,105.15,99.23,103.79,31550000,103.79
1980-03-31,100.68,103.87,100.02,102.15,32812500,102.15
1980-03-24,102.18,102.18,94.23,100.68,46158000,100.68
1980-03-17,105.23,105.72,101.14,102.31,37136000,102.31
1980-03-10,106.90,108.54,104.01,105.43,38268000,105.43
1980-03-03,113.66,114.34,105.99,106.90,46560000,106.90
1980-02-25,114.93,115.12,111.33,113.66,40942000,113.66
1980-02-19,115.41,117.90,113.35,115.04,45890000,115.04
1980-02-11,117.95,120.22,114.12,115.41,53840000,115.41
1980-02-04,115.12,118.66,112.15,117.95,50490000,117.95
1980-01-28,113.61,117.17,112.93,115.12,54556000,115.12
1980-01-21,111.07,115.27,110.66,113.61,51112000,113.61
1980-01-14,109.92,112.90,109.34,111.07,54854000,111.07
1980-01-07,106.52,111.16,105.80,109.92,54404000,109.92
1979-12-31,107.84,108.53,103.26,106.52,40437500,106.52
1979-12-24,107.59,108.61,106.80,107.84,27487500,107.84
1979-12-17,108.92,110.33,106.99,107.59,41092000,107.59
1979-12-10,107.52,109.49,106.65,108.92,36310000,108.92
1979-12-03,106.16,109.24,105.07,107.52,36344000,107.52
1979-11-26,104.83,107.89,104.83,106.16,39360000,106.16
1979-11-19,103.79,105.13,102.04,104.67,32105000,104.67
1979-11-12,101.51,104.94,101.27,103.79,29858000,103.79
1979-11-05,102.51,102.66,99.42,101.51,25918000,101.51
1979-10-29,100.57,103.21,100.13,102.51,25788000,102.51
1979-10-22,101.38,101.45,99.06,100.57,33546000,100.57
1979-10-15,104.49,104.74,101.24,101.60,34058000,101.60
1979-10-08,111.27,111.83,102.31,104.49,50742000,104.49
1979-10-01,109.19,112.16,107.70,111.27,37362000,111.27
1979-09-24,110.47,111.25,108.27,109.32,34592000,109.32
1979-09-17,108.76,111.58,107.32,110.47,41842000,110.47
1979-09-10,107.66,109.48,106.72,108.76,38416000,108.76
1979-09-04,109.32,109.41,105.38,107.66,34922500,107.66
1979-08-27,108.60,109.84,108.12,109.32,29592000,109.32
1979-08-20,108.30,109.68,107.65,108.60,35610000,108.60
1979-08-13,106.40,109.18,106.28,108.30,41530000,108.30
1979-08-06,104.04,106.84,103.27,106.40,37788000,106.40
1979-07-30,103.10,105.02,102.42,104.04,33090000,104.04
1979-07-23,101.82,103.63,100.84,103.10,30294000,103.10
1979-07-16,102.32,103.20,100.35,101.82,29996000,101.82
1979-07-09,103.62,105.17,101.49,102.32,36740000,102.32
1979-07-02,102.91,103.91,101.31,103.62,33147500,103.62
1979-06-25,102.64,103.67,101.22,102.91,35178000,102.91
1979-06-18,102.09,103.16,100.91,102.64,33688000,102.64
1979-06-11,101.49,103.64,100.91,102.09,38610000,102.09
1979-06-04,99.17,102.54,98.61,101.49,34754000,101.49
1979-05-29,100.22,100.76,98.29,99.17,27787500,99.17
1979-05-21,99.93,101.31,99.14,100.22,27972000,100.22
1979-05-14,98.52,100.73,97.49,99.93,26826000,99.93
1979-05-07,100.37,100.37,97.92,98.52,28022000,98.52
1979-04-30,101.80,102.57,100.42,100.69,29898000,100.69
1979-04-23,101.23,103.07,100.68,101.80,30982000,101.80
1979-04-16,102.00,102.40,100.46,101.23,29360000,101.23
1979-04-09,103.18,103.83,101.51,102.00,29702500,102.00
1979-04-02,101.56,103.95,100.14,103.18,34738000,103.18
1979-03-26,101.60,103.31,100.60,101.59,30954000,101.59
1979-03-19,100.69,102.41,99.87,101.60,32174000,101.60
1979-03-12,99.54,101.16,98.56,100.69,28536000,100.69
1979-03-05,97.03,100.58,97.03,99.54,28904000,99.54
1979-02-26,97.78,98.28,95.38,96.97,25228000,96.97
1979-02-20,98.67,100.07,97.29,97.78,24275000,97.78
1979-02-12,97.87,99.64,97.05,98.67,23992000,98.67
1979-02-05,99.07,99.07,96.51,97.87,25238000,97.87
1979-01-29,101.86,102.33,99.01,99.50,26938000,99.50
1979-01-22,99.75,102.59,98.90,101.86,30384000,101.86
1979-01-15,99.93,101.13,98.33,99.75,27446000,99.75
1979-01-08,99.13,100.91,97.83,99.93,27094000,99.93
1979-01-02,96.11,99.79,95.22,99.13,27425000,99.13
1978-12-26,96.31,97.89,95.48,96.11,25130000,96.11
1978-12-18,94.33,96.62,92.64,96.31,27568000,96.31
1978-12-11,96.63,97.58,94.88,95.33,22030000,95.33
1978-12-04,96.28,98.58,95.37,96.63,23420000,96.63
1978-11-27,95.79,96.69,93.29,96.28,22084000,96.28
1978-11-20,94.42,96.17,94.29,95.79,19947500,95.79
1978-11-13,94.77,95.03,91.77,94.42,24872000,94.42
1978-11-06,96.18,96.49,92.89,94.77,21880000,94.77
1978-10-30,94.59,97.41,91.65,96.18,43934000,96.18
1978-10-23,97.95,98.95,94.30,94.59,33740000,94.59
1978-10-16,104.63,104.63,97.12,97.95,34178000,97.95
1978-10-09,103.52,106.23,103.31,104.66,23804000,104.66
1978-10-02,102.54,104.23,101.76,103.52,24306000,103.52
1978-09-25,101.84,103.44,100.94,102.54,24734000,102.54
1978-09-18,104.12,105.03,100.66,101.84,32840000,101.84
1978-09-11,106.79,108.05,103.56,104.12,38420000,104.12
1978-09-05,103.68,107.19,103.31,106.79,39312500,106.79
1978-08-28,104.90,105.14,102.63,103.68,34442000,103.68
1978-08-21,104.73,105.86,103.14,104.90,34676000,104.90
1978-08-14,103.96,106.27,102.86,104.73,35624000,104.73
1978-08-07,103.92,105.72,102.60,103.96,37950000,103.96
1978-07-31,100.00,105.41,99.37,103.92,44110000,103.92
1978-07-24,97.75,100.51,96.72,100.00,30574000,100.00
1978-07-17,97.58,99.18,96.52,97.75,28460000,97.75
1978-07-10,94.89,97.88,94.28,97.58,25714000,97.58
1978-07-03,95.53,95.65,93.59,94.89,20940000,94.89
1978-06-26,95.85,96.26,93.99,95.53,24310000,95.53
1978-06-19,97.42,97.94,95.42,95.85,27642000,95.85
1978-06-12,99.93,100.68,97.10,97.42,29892000,97.42
1978-06-05,98.14,101.84,97.97,99.93,39292000,99.93
1978-05-30,96.58,98.52,95.95,98.14,27680000,98.14
1978-05-22,98.12,99.43,96.01,96.58,28636000,96.58
1978-05-15,98.07,100.32,97.40,98.12,40836000,98.12
1978-05-08,96.53,98.89,95.33,98.07,36420000,98.07
1978-05-01,96.83,98.30,94.57,96.53,39236000,96.53
1978-04-24,94.34,97.91,94.08,96.83,40612000,96.83
1978-04-17,93.60,95.89,92.75,94.34,42458000,94.34
1978-04-10,90.17,93.31,89.65,92.92,32022000,92.92
1978-04-03,89.20,90.59,88.07,90.17,24028000,90.17
1978-03-27,89.36,90.17,88.47,89.21,21302000,89.21
1978-03-20,90.20,91.35,88.83,89.36,24002500,89.36
1978-03-13,88.88,90.52,88.21,90.20,25116000,90.20
1978-03-06,87.45,89.25,86.48,88.88,21614000,88.88
1978-02-27,88.49,88.97,86.45,87.45,20230000,87.45
1978-02-21,87.96,88.87,86.83,88.49,20392500,88.49
1978-02-13,90.08,90.30,87.55,87.96,19504000,87.96
1978-02-06,89.62,91.32,88.95,90.08,17016000,90.08
1978-01-30,88.58,90.91,88.26,89.62,20392000,89.62
1978-01-23,89.89,90.08,88.02,88.58,18792000,88.58
1978-01-16,89.69,91.04,88.88,89.89,17718000,89.89
1978-01-09,91.48,91.48,89.23,89.69,23358000,89.69
1978-01-03,95.10,95.15,91.05,91.62,22882500,91.62
1977-12-27,94.69,95.67,93.99,95.10,20887500,95.10
1977-12-19,93.40,94.99,91.76,94.69,23418000,94.69
1977-12-12,93.65,94.42,92.90,93.40,20272000,93.40
1977-12-05,94.67,95.01,92.15,93.65,20718000,93.65
1977-11-28,96.69,96.98,93.78,94.67,22514000,94.67
1977-11-21,95.33,97.11,94.59,96.69,23942500,96.69
1977-11-14,95.98,96.47,94.59,95.33,24990000,95.33
1977-11-07,91.58,96.49,91.32,95.98,25810000,95.98
1977-10-31,92.61,93.03,90.01,91.58,18958000,91.58
1977-10-24,92.32,93.15,90.20,92.61,21526000,92.61
1977-10-17,93.56,94.19,91.60,92.32,20050000,92.32
1977-10-10,95.97,96.15,92.88,93.56,19034000,93.56
1977-10-03,96.53,97.27,95.20,95.97,18670000,95.97
1977-09-26,95.04,96.85,94.44,96.53,19520000,96.53
1977-09-19,96.48,96.59,94.51,95.04,18708000,95.04
1977-09-12,96.37,97.31,95.37,96.48,17500000,96.48
1977-09-06,97.45,98.43,95.97,96.37,17647500,96.37
1977-08-29,96.06,97.76,95.59,97.45,17404000,97.45
1977-08-22,97.51,98.52,95.04,96.06,18842000,96.06
1977-08-15,97.88,98.69,96.78,97.51,19570000,97.51
1977-08-08,98.76,99.45,97.31,97.88,18532000,97.88
1977-08-01,98.85,99.84,97.53,98.76,19270000,98.76
1977-07-25,101.67,101.85,97.71,98.85,22990000,98.85
1977-07-18,100.18,102.57,99.94,101.67,28238000,101.67
1977-07-11,99.79,100.68,98.81,100.18,23635000,100.18
1977-07-05,100.10,100.72,99.12,99.79,20910000,99.79
1977-06-27,101.19,101.63,99.30,100.10,19822000,100.10
1977-06-20,99.97,101.65,99.56,101.19,25914000,101.19
1977-06-13,98.46,100.47,98.06,99.97,22910000,99.97
1977-06-06,97.69,98.86,96.60,98.46,20562000,98.46
1977-05-31,96.27,98.12,95.52,97.69,18767500,97.69
1977-05-23,99.35,99.35,95.92,96.27,18680000,96.27
1977-05-16,99.03,100.93,98.76,99.45,22298000,99.45
1977-05-09,99.49,100.09,97.91,99.03,19412000,99.03
1977-05-02,98.44,100.79,97.97,99.49,21214000,99.49
1977-04-25,98.32,98.87,96.53,98.44,19554000,98.44
1977-04-18,101.04,101.36,98.08,98.44,21174000,98.44
1977-04-11,98.35,102.07,98.08,101.04,22786000,101.04
1977-04-04,99.21,99.50,97.43,98.35,17110000,98.35
1977-03-28,99.06,100.12,97.80,99.21,17222000,99.21
1977-03-21,101.86,102.13,98.71,99.06,18452000,99.06
1977-03-14,100.65,102.70,100.24,101.86,21182000,101.86
1977-03-07,101.20,101.85,99.49,100.65,18692000,100.65
1977-02-28,99.48,101.67,98.91,101.20,18044000,101.20
1977-02-22,100.49,101.22,98.82,99.48,18327500,99.48
1977-02-14,100.22,102.22,99.51,100.49,20272000,100.49
1977-02-07,101.88,102.65,99.74,100.22,22246000,100.22
1977-01-31,101.93,103.32,100.91,101.88,23848000,101.88
1977-01-24,103.32,104.08,101.08,101.93,24826000,101.93
1977-01-17,104.01,104.45,102.35,103.32,24602000,103.32
1977-01-10,105.01,105.75,102.75,104.01,23378000,104.01
1977-01-03,107.46,107.97,104.30,105.01,22934000,105.01
1976-12-27,104.84,107.82,104.58,107.46,22140000,107.46
1976-12-20,104.26,105.59,102.99,104.84,24152500,104.84
1976-12-13,104.70,105.89,103.80,104.26,25210000,104.26
1976-12-06,102.76,105.36,102.53,104.70,26658000,104.70
1976-11-29,103.15,103.46,101.46,102.76,20736000,102.76
1976-11-22,101.92,103.51,101.41,103.15,18860000,103.15
1976-11-15,99.24,102.77,98.53,101.92,21236000,101.92
1976-11-08,100.62,100.62,98.18,99.24,16680000,99.24
1976-11-01,102.90,103.78,100.48,100.82,20055000,100.82
1976-10-25,99.96,103.10,99.21,102.90,15708000,102.90
1976-10-18,100.88,102.32,99.24,99.96,16724000,99.96
1976-10-11,102.48,102.48,100.02,100.88,17868000,100.88
1976-10-04,104.17,104.62,102.05,102.56,17854000,102.56
1976-09-27,106.80,107.70,103.60,104.17,18256000,104.17
1976-09-20,106.27,108.72,105.74,106.80,25322000,106.80
1976-09-13,104.65,106.81,103.28,106.27,19422000,106.27
1976-09-07,104.30,105.73,103.79,104.65,17382500,104.65
1976-08-30,101.48,104.84,101.22,104.30,15492000,104.30
1976-08-23,102.37,102.65,100.43,101.48,15396000,101.48
1976-08-16,104.25,105.41,101.96,102.37,16802000,102.37
1976-08-09,103.79,105.24,103.01,104.25,15318000,104.25
1976-08-02,103.44,105.18,102.64,103.79,16496000,103.79
1976-07-26,104.06,104.69,102.31,103.44,14654000,103.44
1976-07-19,104.68,105.32,103.05,104.06,17366000,104.06
1976-07-12,104.98,106.78,103.87,104.68,23198000,104.68
1976-07-06,104.11,105.41,102.80,104.98,19952500,104.98
1976-06-28,103.72,105.07,102.95,104.11,19760000,104.11
1976-06-21,103.76,104.82,102.40,103.72,19058000,103.72
1976-06-14,101.00,104.80,100.84,103.76,22968000,103.76
1976-06-07,99.15,101.22,97.97,100.92,16260000,100.92
1976-06-01,100.18,101.10,98.79,99.15,16215000,99.15
1976-05-24,101.07,101.07,98.26,100.18,16850000,100.18
1976-05-17,101.34,102.53,100.41,101.26,18374000,101.26
1976-05-10,101.88,103.99,100.82,101.34,19678000,101.34
1976-05-03,101.64,102.27,100.14,101.88,16280000,101.88
1976-04-26,102.29,103.18,100.91,101.64,16268000,101.64
1976-04-19,100.67,104.04,100.32,102.29,20764000,102.29
1976-04-12,100.35,101.77,99.57,100.67,16390000,100.67
1976-04-05,102.32,104.63,99.87,100.35,21242000,100.35
1976-03-29,102.85,103.36,101.23,102.25,17376000,102.25
1976-03-22,100.58,104.39,100.14,102.85,23098000,102.85
1976-03-15,100.86,102.01,99.24,100.58,21392000,100.58
1976-03-08,99.11,102.46,98.93,100.86,27010000,100.86
1976-03-01,99.71,101.26,98.23,99.11,24110000,99.11
1976-02-23,102.10,102.92,98.60,99.71,32356000,99.71
1976-02-17,99.67,103.07,98.50,102.10,34770000,102.10
1976-02-09,99.46,101.80,98.77,99.67,27556000,99.67
1976-02-02,100.86,102.57,98.64,99.46,31498000,99.46
1976-01-26,99.21,101.99,97.66,100.86,32444000,100.86
1976-01-19,97.00,99.88,96.36,99.21,32334000,99.21
1976-01-12,94.95,98.34,94.38,97.00,31940000,97.00
1976-01-05,90.90,95.71,90.85,94.95,28388000,94.95
1975-12-29,90.25,91.18,89.17,90.90,15095000,90.90
1975-12-22,88.80,90.45,87.64,90.25,13565000,90.25
1975-12-15,87.83,90.09,87.32,88.80,16926000,88.80
1975-12-08,86.82,88.79,86.15,87.83,14854000,87.83
1975-12-01,91.24,91.90,86.54,86.82,17146000,86.82
1975-11-24,89.53,91.74,88.65,91.24,15767500,91.24
1975-11-17,90.97,92.30,88.79,89.53,17162000,89.53
1975-11-10,89.33,92.33,88.35,90.97,19008000,90.97
1975-11-03,89.04,90.18,87.63,89.33,14978000,89.33
1975-10-27,89.83,91.01,88.35,89.04,14852000,89.04
1975-10-20,88.86,91.75,88.43,89.83,17226000,89.83
1975-10-13,88.21,90.80,87.73,88.86,16196000,88.86
1975-10-06,85.98,89.42,85.56,88.21,15890000,88.21
1975-09-29,86.19,86.38,82.57,85.95,13564000,85.95
1975-09-22,85.88,86.86,83.80,86.19,13814000,86.19
1975-09-15,83.30,86.39,81.57,85.88,13868000,85.88
1975-09-08,85.62,86.73,82.84,83.30,13080000,83.30
1975-09-02,86.88,87.42,84.62,85.62,12052500,85.62
1975-08-25,84.28,87.73,83.35,86.88,12742000,86.88
